loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,grade,emp_length,home_ownership,annual_inc,verification_status,loan_status,purpose,addr_state,inq_last_6mths,pub_rec,total_acc,pub_rec_bankruptcies,issue_year,issue_month
14125,14125,14125,36,9.91,B,1,RENT,33000,Verified,0,debt_consolidation,OR,3,0,20,0,11,Dec
14000,14000,14000,36,12.69,B,5,RENT,62800,Not Verified,0,debt_consolidation,WA,1,0,18,0,11,Dec
13200,8975,8975,60,17.27,D,3,RENT,26400,Source Verified,0,small_business,TX,3,0,12,0,11,Dec
4000,4000,4000,36,19.03,E,10+,MORTGAGE,80000,Not Verified,0,vacation,NC,2,0,56,0,11,Dec
4000,4000,4000,36,12.69,B,2,RENT,25000,Not Verified,1,debt_consolidation,CO,3,0,13,0,11,Dec
10500,10500,10500,36,6.03,A,10+,MORTGAGE,65000,Source Verified,0,debt_consolidation,TX,0,0,16,0,11,Dec
5500,5500,5500,36,7.9,A,10+,OWN,59000,Source Verified,0,car,PA,0,1,23,0,11,Dec
7350,7350,7350,36,11.71,B,1,RENT,33000,Verified,0,debt_consolidation,CA,1,0,23,0,11,Dec
10000,10000,10000,36,12.42,B,10+,RENT,39000,Source Verified,1,credit_card,MO,1,0,19,0,11,Dec
12000,12000,12000,36,7.51,A,10+,RENT,42000,Not Verified,0,debt_consolidation,OH,1,0,17,0,11,Dec
5000,5000,5000,60,11.71,B,5,MORTGAGE,38004,Not Verified,0,home_improvement,MI,0,0,17,0,11,Dec
8000,8000,8000,60,11.71,B,3,OWN,31000,Source Verified,0,other,OR,3,0,29,0,11,Dec
4500,4500,4500,36,8.9,A,10+,MORTGAGE,50700,Verified,0,other,NC,0,0,20,0,11,Dec
18000,18000,17975,36,12.42,B,1,OWN,75000,Verified,0,credit_card,LA,2,0,27,0,11,Dec
12300,12300,12300,60,13.49,C,2,MORTGAGE,30000,Source Verified,0,debt_consolidation,MT,1,0,12,0,11,Dec
12000,12000,12000,36,13.49,C,6,RENT,40000,Not Verified,0,debt_consolidation,GA,0,0,13,0,11,Dec
10000,10000,10000,36,13.49,C,10+,MORTGAGE,50000,Not Verified,0,credit_card,CA,2,0,15,0,11,Dec
6000,6000,6000,36,7.9,A,7,MORTGAGE,80000,Not Verified,0,other,WI,4,0,29,0,11,Dec
12000,12000,12000,36,12.69,B,4,RENT,40000,Not Verified,0,debt_consolidation,MD,1,0,23,0,11,Dec
12000,12000,12000,36,8.9,A,7,RENT,80000,Not Verified,1,other,CA,0,0,16,0,11,Dec
35000,26825,26800,60,18.64,E,8,MORTGAGE,85000,Verified,0,debt_consolidation,IL,1,0,50,0,11,Dec
1400,1400,1400,36,7.9,A,1,RENT,28800,Not Verified,0,other,FL,1,0,7,0,11,Dec
3200,3200,3200,36,9.91,B,9,RENT,61200,Not Verified,0,debt_consolidation,CA,0,1,17,1,11,Dec
8000,8000,8000,36,7.9,A,1,RENT,40000,Not Verified,0,medical,CA,0,0,11,0,11,Dec
11875,11875,11875,60,12.69,B,< 1,RENT,25920,Source Verified,1,debt_consolidation,CA,0,0,28,0,11,Dec
5000,5000,5000,36,6.03,A,9,MORTGAGE,54000,Not Verified,0,home_improvement,NJ,0,0,14,0,11,Dec
35000,35000,35000,36,8.9,A,5,RENT,85000,Verified,0,debt_consolidation,IL,0,0,13,0,11,Dec
18000,18000,17950,36,8.9,A,5,RENT,78000,Verified,0,credit_card,NY,1,0,10,0,11,Dec
14000,14000,14000,36,7.9,A,10+,OWN,45600,Not Verified,1,debt_consolidation,WV,0,0,10,0,11,Dec
5000,5000,5000,36,12.42,B,2,RENT,70000,Not Verified,0,debt_consolidation,TX,1,0,26,0,11,Dec
8000,8000,8000,36,15.96,C,4,RENT,70000,Source Verified,0,credit_card,IL,2,0,30,0,11,Dec
10000,10000,10000,36,6.03,A,9,MORTGAGE,80000,Not Verified,0,debt_consolidation,MA,0,0,17,0,11,Dec
10000,10000,9975,36,7.51,A,5,RENT,50000,Verified,0,debt_consolidation,NJ,2,0,25,0,11,Dec
12000,12000,12000,36,12.42,B,10+,MORTGAGE,35000,Verified,0,debt_consolidation,CO,0,0,13,0,11,Dec
23200,23200,23175,36,7.9,A,3,MORTGAGE,65000,Verified,0,debt_consolidation,MI,0,0,34,0,11,Dec
18000,18000,17975,60,15.27,C,1,MORTGAGE,84000,Verified,0,credit_card,CT,3,0,23,0,11,Dec
4800,4800,4800,36,15.27,C,10+,MORTGAGE,75000,Not Verified,0,debt_consolidation,WV,1,0,18,0,11,Dec
7300,7300,7300,36,11.71,B,6,RENT,35000,Not Verified,0,debt_consolidation,VA,1,0,17,0,11,Dec
6600,6600,6600,36,9.91,B,1,MORTGAGE,100000,Not Verified,0,house,FL,2,0,30,0,11,Dec
12000,12000,12000,36,8.9,A,7,OWN,40000,Not Verified,0,debt_consolidation,NJ,0,0,20,0,11,Dec
13250,13250,13250,36,17.27,D,10+,RENT,52000,Verified,0,debt_consolidation,NY,0,0,18,0,11,Dec
12000,12000,12000,36,11.71,B,3,RENT,92500,Source Verified,0,debt_consolidation,CA,2,0,21,0,11,Dec
25000,25000,25000,36,9.91,B,9,RENT,61000,Source Verified,0,debt_consolidation,CA,0,0,10,0,11,Dec
6000,6000,6000,36,10.65,B,10+,RENT,36000,Not Verified,0,other,HI,1,0,9,0,11,Dec
12000,12000,12000,36,7.51,A,10+,MORTGAGE,68000,Not Verified,0,credit_card,CA,1,0,34,0,11,Dec
14400,14400,14400,36,11.71,B,1,RENT,80000,Not Verified,0,credit_card,CA,1,0,16,0,11,Dec
10000,10000,10000,36,12.42,B,10+,RENT,43000,Not Verified,0,credit_card,NY,0,0,33,0,11,Dec
8000,8000,8000,36,11.71,B,1,RENT,150000,Not Verified,0,credit_card,NY,0,0,8,0,11,Dec
8000,8000,8000,36,16.29,D,5,RENT,50000,Not Verified,1,credit_card,NV,0,0,12,0,11,Dec
18000,18000,18000,60,16.77,D,6,OWN,40000,Not Verified,1,home_improvement,CA,3,0,20,0,11,Dec
13250,13250,13250,36,11.71,B,2,OWN,35000,Not Verified,0,credit_card,PA,1,0,21,0,11,Dec
14000,14000,14000,36,14.27,C,6,RENT,80000,Not Verified,0,debt_consolidation,CA,0,0,11,0,11,Dec
20000,20000,19975,60,20.3,E,10+,OWN,59000,Verified,1,debt_consolidation,AK,2,0,32,0,11,Dec
10000,10000,10000,36,16.29,D,10+,RENT,40000,Verified,0,credit_card,NY,1,0,18,0,11,Dec
35000,23250,23200,60,20.3,E,5,RENT,85000,Verified,0,debt_consolidation,NJ,0,0,24,0,11,Dec
4000,4000,4000,36,6.03,A,1,RENT,55000,Not Verified,0,debt_consolidation,OR,0,0,18,0,11,Dec
13000,13000,13000,36,9.91,B,6,RENT,110000,Not Verified,0,debt_consolidation,CA,0,0,14,0,11,Dec
28000,28000,28000,36,12.69,B,5,RENT,100000,Source Verified,0,credit_card,WI,0,0,15,0,11,Dec
10000,10000,10000,36,13.49,C,3,RENT,62000,Not Verified,0,debt_consolidation,MA,0,0,20,0,11,Dec
20000,20000,20000,36,7.9,A,< 1,RENT,45000,Verified,0,debt_consolidation,GA,1,0,10,0,11,Dec
18000,18000,17950,36,9.91,B,5,RENT,110000,Verified,0,debt_consolidation,FL,1,0,22,0,11,Dec
9000,9000,9000,60,19.91,E,3,RENT,60000,Verified,1,credit_card,CA,1,0,30,0,11,Dec
25000,25000,24975,60,18.64,E,10+,RENT,61500,Verified,1,debt_consolidation,NY,0,0,25,0,11,Dec
10000,10000,10000,36,11.71,B,3,RENT,33000,Not Verified,0,other,NY,0,0,9,0,11,Dec
4200,4200,4200,36,6.03,A,3,RENT,61000,Not Verified,0,credit_card,NJ,0,0,16,0,11,Dec
20000,20000,19975,60,15.27,C,10+,OWN,78216,Verified,1,debt_consolidation,CA,1,0,21,0,11,Dec
18000,18000,17975,60,17.27,D,1,MORTGAGE,62000,Verified,1,debt_consolidation,VA,2,0,30,0,11,Dec
24000,24000,24000,36,16.29,D,2,RENT,50964,Verified,0,debt_consolidation,GA,1,0,13,0,11,Dec
4475,4475,4475,36,15.27,C,3,RENT,43680,Not Verified,0,credit_card,CO,2,0,29,0,11,Dec
20000,20000,19950,60,14.65,C,2,MORTGAGE,56000,Verified,0,credit_card,CA,1,0,15,0,11,Dec
12000,12000,12000,36,12.42,B,5,RENT,50700,Source Verified,0,credit_card,NJ,0,0,18,0,11,Dec
5000,5000,5000,36,12.42,B,2,RENT,30000,Source Verified,1,debt_consolidation,SC,2,0,40,0,11,Dec
3000,3000,3000,36,6.03,A,5,RENT,50000,Not Verified,0,other,VA,0,0,15,0,11,Dec
25000,25000,24975,60,19.03,E,10+,RENT,75000,Verified,0,debt_consolidation,WY,2,0,13,0,11,Dec
18000,18000,18000,60,19.03,E,3,RENT,90000,Source Verified,0,credit_card,NY,1,0,16,0,11,Dec
12000,12000,12000,36,9.91,B,10+,RENT,55000,Not Verified,1,debt_consolidation,RI,0,0,17,0,11,Dec
20000,20000,20000,36,15.27,C,10+,MORTGAGE,50000,Verified,0,other,MA,1,0,12,0,11,Dec
10000,10000,10000,36,13.49,C,3,RENT,84000,Verified,0,debt_consolidation,CA,0,0,10,0,11,Dec
15000,15000,15000,36,12.42,B,6,OWN,155000,Verified,0,debt_consolidation,GA,0,0,41,0,11,Dec
12000,12000,12000,36,7.9,A,< 1,MORTGAGE,62000,Source Verified,0,debt_consolidation,MD,0,0,15,0,11,Dec
20000,13475,13041.47044,60,10.65,B,2,MORTGAGE,175000,Verified,0,debt_consolidation,TX,0,0,39,0,11,Dec
6300,6300,6300,36,11.71,B,2,RENT,30000,Not Verified,0,credit_card,NY,1,0,11,0,11,Dec
20000,20000,18626.34674,60,16.77,D,7,RENT,50000,Verified,0,credit_card,IL,1,0,22,0,11,Dec
35000,23150,21739.74813,60,17.27,D,8,MORTGAGE,208000,Source Verified,0,debt_consolidation,MD,0,0,79,0,11,Dec
8250,8250,8086.748004,60,15.96,C,2,MORTGAGE,35004,Verified,0,home_improvement,NY,1,0,21,0,11,Dec
20000,20000,18847.37306,60,12.69,B,7,OWN,85000,Source Verified,0,home_improvement,LA,0,0,31,0,11,Dec
10000,10000,10000,36,11.71,B,5,RENT,32000,Not Verified,1,credit_card,FL,0,0,23,0,11,Dec
24000,24000,24000,36,8.9,A,10+,MORTGAGE,116400,Verified,1,car,FL,4,0,31,0,11,Dec
14400,14400,14400,36,12.69,B,9,MORTGAGE,40000,Not Verified,0,debt_consolidation,IL,2,0,13,0,11,Dec
6000,6000,6000,36,14.65,C,7,RENT,34000,Not Verified,0,credit_card,MD,2,0,13,0,11,Dec
22000,22000,21975,36,15.96,C,5,MORTGAGE,73000,Verified,0,debt_consolidation,IL,1,0,32,0,11,Dec
12000,12000,12000,36,11.71,B,10+,RENT,57200,Source Verified,1,debt_consolidation,MA,0,0,17,0,11,Dec
16000,16000,16000,36,16.77,D,< 1,MORTGAGE,114000,Source Verified,0,debt_consolidation,MO,1,0,34,0,11,Dec
10000,10000,10000,36,10.65,B,10+,MORTGAGE,90000,Not Verified,0,debt_consolidation,NY,1,0,22,0,11,Dec
16000,11625,11368.73446,60,19.03,E,8,MORTGAGE,54000,Source Verified,0,home_improvement,NC,0,0,22,0,11,Dec
10000,10000,10000,36,12.69,B,2,RENT,35000,Source Verified,1,debt_consolidation,KY,1,0,15,0,11,Dec
3500,3500,3500,36,13.49,C,7,RENT,56000,Not Verified,0,debt_consolidation,FL,2,0,37,0,11,Dec
9600,9600,9600,36,9.91,B,5,RENT,35000,Not Verified,0,debt_consolidation,NC,0,0,16,0,11,Dec
9875,9875,9875,36,7.9,A,10+,MORTGAGE,40000,Source Verified,0,debt_consolidation,NY,1,0,16,0,11,Dec
21500,16975,15953.42639,60,17.58,D,2,OWN,59000,Verified,0,debt_consolidation,MO,1,0,16,0,11,Dec
4800,4800,4800,36,7.9,A,6,RENT,48000,Source Verified,0,debt_consolidation,FL,1,0,13,0,11,Dec
7800,7800,7800,36,6.03,A,10+,OWN,85000,Not Verified,0,major_purchase,NV,1,0,12,0,11,Dec
20000,20000,20000,36,14.27,C,10+,MORTGAGE,70000,Verified,0,credit_card,TX,1,0,14,0,11,Dec
9750,9750,9750,36,7.51,A,4,RENT,35000,Not Verified,1,debt_consolidation,HI,1,0,19,0,11,Dec
18000,15050,14773.45751,60,15.96,C,6,MORTGAGE,91000,Verified,0,credit_card,VA,2,0,38,0,11,Dec
5000,5000,5000,36,6.03,A,9,MORTGAGE,30000,Not Verified,0,other,CA,0,0,16,0,11,Dec
9000,9000,9000,36,14.65,C,4,RENT,45000,Source Verified,0,debt_consolidation,NY,1,1,51,1,11,Dec
7200,7200,7175,36,7.9,A,1,RENT,55000,Not Verified,0,debt_consolidation,FL,0,0,14,0,11,Dec
3000,3000,3000,60,19.03,E,3,RENT,53004,Source Verified,0,other,FL,2,0,12,0,11,Dec
25000,25000,23505.29384,60,19.42,E,10+,RENT,60000,Verified,1,credit_card,CA,0,0,24,0,11,Dec
25000,25000,25000,36,15.27,C,8,OWN,82000,Verified,0,debt_consolidation,CA,2,0,23,0,11,Dec
10000,10000,10000,36,15.96,C,10+,RENT,53000,Verified,0,debt_consolidation,CA,1,0,19,0,11,Dec
8875,8875,8875,36,12.69,B,5,MORTGAGE,35360,Verified,1,debt_consolidation,PA,1,0,13,0,11,Dec
15550,15550,15525,36,11.71,B,10+,RENT,54000,Verified,0,debt_consolidation,FL,0,0,16,0,11,Dec
17000,17000,16060.11069,60,15.27,C,8,RENT,65000,Not Verified,0,debt_consolidation,NJ,2,0,16,0,11,Dec
7500,7500,7475,36,12.69,B,5,RENT,65000,Not Verified,0,credit_card,CA,2,0,22,0,11,Dec
8875,8875,8875,36,8.9,A,6,OWN,28800,Not Verified,0,debt_consolidation,CA,0,0,23,0,11,Dec
4500,4500,4500,36,17.27,D,1,RENT,42000,Not Verified,0,credit_card,OH,0,0,3,0,11,Dec
5800,5800,5800,36,12.42,B,3,RENT,36000,Not Verified,0,debt_consolidation,TX,1,0,20,0,11,Dec
10000,10000,10000,36,11.71,B,2,RENT,40000,Not Verified,0,debt_consolidation,NJ,1,0,17,0,11,Dec
10000,10000,10000,36,9.91,B,4,RENT,50000,Not Verified,0,credit_card,GA,0,0,28,0,11,Dec
14000,14000,14000,36,11.71,B,1,RENT,52000,Not Verified,0,credit_card,CA,1,0,8,0,11,Dec
25000,25000,23176.93361,60,19.03,E,3,MORTGAGE,85000,Verified,0,credit_card,VA,1,0,19,0,11,Dec
12000,12000,12000,36,8.9,A,3,RENT,32000,Source Verified,1,debt_consolidation,OR,0,0,12,0,11,Dec
24000,24000,23975,36,7.9,A,6,OWN,75000,Verified,0,debt_consolidation,FL,2,0,22,0,11,Dec
14000,14000,14000,36,14.27,C,< 1,RENT,80000,Not Verified,0,credit_card,NY,1,0,14,0,11,Dec
12000,12000,11975,36,8.9,A,7,MORTGAGE,40246,Verified,0,credit_card,AZ,0,0,24,0,11,Dec
15000,15000,14224.10774,60,12.69,B,3,OWN,30000,Verified,1,debt_consolidation,NJ,1,0,17,0,11,Dec
8050,8050,8050,36,12.69,B,1,RENT,36000,Source Verified,1,debt_consolidation,WA,0,0,7,0,11,Dec
5600,5600,5600,36,10.65,B,6,RENT,60000,Not Verified,0,debt_consolidation,CA,0,1,25,1,11,Dec
7500,7500,7500,36,9.91,B,3,RENT,31200,Not Verified,0,credit_card,CA,0,0,18,0,11,Dec
7000,7000,7000,36,11.71,B,10+,RENT,90000,Verified,0,credit_card,MD,0,0,25,0,11,Dec
5400,5400,5400,36,7.9,A,4,RENT,40000,Not Verified,0,debt_consolidation,MO,0,0,15,0,11,Dec
16000,16000,16000,36,12.42,B,1,RENT,90000,Verified,0,credit_card,PA,2,0,19,0,11,Dec
35000,27575,26043.43249,60,12.42,B,9,MORTGAGE,105000,Verified,0,home_improvement,TX,0,0,38,0,11,Dec
6000,6000,6000,60,7.9,A,< 1,RENT,30084,Verified,1,debt_consolidation,KY,0,0,15,0,11,Dec
4125,4125,4125,60,12.69,B,10+,MORTGAGE,36000,Not Verified,0,car,MI,4,0,21,0,11,Dec
9800,9800,9800,36,16.29,D,4,RENT,67000,Not Verified,0,credit_card,CA,2,0,18,0,11,Dec
15700,15700,14931.3097,60,18.25,D,10+,MORTGAGE,63000,Source Verified,0,debt_consolidation,FL,1,0,16,0,11,Dec
5000,5000,5000,36,6.62,A,1,RENT,276000,Source Verified,0,debt_consolidation,FL,0,0,18,0,11,Dec
9900,9900,9900,36,11.71,B,6,RENT,26400,Verified,0,debt_consolidation,OH,0,1,11,1,11,Dec
15000,15000,15000,36,11.71,B,3,MORTGAGE,68400,Source Verified,0,debt_consolidation,FL,0,0,9,0,11,Dec
6250,6250,6250,36,15.96,C,1,RENT,29120,Not Verified,0,debt_consolidation,WI,3,0,12,0,11,Dec
6400,6400,6400,36,16.29,D,< 1,RENT,29120,Not Verified,0,debt_consolidation,WI,1,0,14,0,11,Dec
8850,8850,8850,60,13.49,C,10+,MORTGAGE,89122,Source Verified,0,major_purchase,NV,0,0,38,0,11,Dec
12000,12000,12000,36,15.27,C,4,MORTGAGE,54000,Not Verified,0,debt_consolidation,NJ,1,0,34,0,11,Dec
15000,15000,14975,36,8.9,A,5,MORTGAGE,30000,Verified,0,debt_consolidation,AR,1,0,10,0,11,Dec
6500,6500,6500,36,14.27,C,4,MORTGAGE,30000,Not Verified,0,credit_card,WA,0,0,9,0,11,Dec
8000,8000,8000,36,15.96,C,10+,RENT,50000,Not Verified,0,credit_card,CT,1,0,18,0,11,Dec
30000,19825,18614.46557,60,21.28,F,6,MORTGAGE,92000,Source Verified,0,home_improvement,CT,2,0,62,0,11,Dec
15000,15000,15000,36,14.65,C,10+,MORTGAGE,100500,Source Verified,0,credit_card,NJ,2,0,14,0,11,Dec
10200,10200,10200,36,14.27,C,3,RENT,40000,Not Verified,0,debt_consolidation,CA,1,0,10,0,11,Dec
9000,9000,9000,36,12.42,B,5,MORTGAGE,47000,Not Verified,0,credit_card,FL,0,0,17,0,11,Dec
6500,6500,6500,36,16.29,D,3,MORTGAGE,68000,Not Verified,0,debt_consolidation,FL,1,0,17,0,11,Dec
23000,23000,23000,60,21.28,F,8,MORTGAGE,95000,Verified,0,debt_consolidation,MI,0,0,35,0,11,Dec
2000,2000,2000,36,7.9,A,4,RENT,39600,Not Verified,0,credit_card,CA,0,0,13,0,11,Dec
8000,8000,8000,36,13.49,C,3,OWN,30000,Verified,0,debt_consolidation,CA,2,0,21,0,11,Dec
8875,8875,8875,36,7.51,A,1,RENT,30000,Verified,0,debt_consolidation,KY,0,0,27,0,11,Dec
1500,1500,1500,36,18.64,E,< 1,RENT,17000,Source Verified,1,other,OH,3,0,15,0,11,Dec
8000,8000,8000,36,12.42,B,3,RENT,42000,Not Verified,0,debt_consolidation,PA,0,0,11,0,11,Dec
20000,16925,11925,60,14.65,C,10+,RENT,75000,Verified,1,debt_consolidation,CA,2,0,16,0,11,Dec
6500,6500,6500,36,11.71,B,4,RENT,42000,Not Verified,0,credit_card,MA,0,0,11,0,11,Dec
9600,9600,9600,36,13.49,C,3,MORTGAGE,27000,Source Verified,0,debt_consolidation,NY,2,0,27,0,11,Dec
25975,16475,15252.50679,60,12.69,B,10+,MORTGAGE,130000,Verified,0,debt_consolidation,PA,0,0,29,0,11,Dec
10000,10000,10000,36,7.9,A,5,MORTGAGE,46000,Not Verified,0,home_improvement,WA,0,0,17,0,11,Dec
15000,15000,15000,36,12.42,B,10+,MORTGAGE,80000,Verified,0,debt_consolidation,NC,1,0,17,0,11,Dec
9000,9000,9000,36,6.62,A,3,MORTGAGE,45000,Not Verified,0,debt_consolidation,CA,1,0,17,0,11,Dec
10000,10000,10000,36,7.9,A,2,RENT,72500,Verified,0,credit_card,NY,0,0,23,0,11,Dec
14000,14000,14000,36,7.9,A,2,RENT,30000,Source Verified,0,debt_consolidation,TX,0,0,28,0,11,Dec
8500,8500,8500,36,14.27,C,9,RENT,50000,Source Verified,1,debt_consolidation,PA,2,0,27,0,11,Dec
15000,15000,14248.30682,60,19.03,E,9,RENT,75000,Source Verified,0,debt_consolidation,FL,2,0,12,0,11,Dec
4500,4500,4500,36,15.96,C,5,MORTGAGE,65000,Not Verified,0,other,NY,1,0,34,0,11,Dec
3000,3000,3000,36,7.51,A,10+,MORTGAGE,65000,Not Verified,0,major_purchase,TX,0,0,19,0,11,Dec
10000,10000,10000,36,9.91,B,4,MORTGAGE,120000,Source Verified,0,home_improvement,NJ,2,0,35,0,11,Dec
21250,21250,21225,60,16.77,D,5,MORTGAGE,42500,Verified,0,debt_consolidation,MO,2,0,13,0,11,Dec
33425,20675,19010.82122,60,13.49,C,2,MORTGAGE,75000,Source Verified,1,debt_consolidation,NY,3,0,43,0,11,Dec
35000,35000,32763.0552,60,19.42,E,8,RENT,195000,Verified,0,debt_consolidation,WA,2,0,27,0,11,Dec
7200,7200,7200,36,15.27,C,4,RENT,54990,Verified,0,debt_consolidation,TX,1,0,24,0,11,Dec
18000,18000,17836.5806,60,11.71,B,< 1,RENT,40000,Source Verified,1,debt_consolidation,AZ,0,0,12,0,11,Dec
23000,23000,23000,36,7.9,A,2,MORTGAGE,137000,Source Verified,0,debt_consolidation,TX,1,0,37,0,11,Dec
20000,20000,19523.20774,60,16.77,D,10+,RENT,60000,Verified,1,debt_consolidation,CA,2,0,30,0,11,Dec
6000,6000,6000,60,17.58,D,3,RENT,30120,Not Verified,0,debt_consolidation,NY,0,0,11,0,11,Dec
21000,21000,20975,36,12.69,B,8,MORTGAGE,135000,Verified,0,debt_consolidation,OH,1,0,24,0,11,Dec
13000,13000,13000,36,9.91,B,10+,RENT,65000,Verified,0,credit_card,CA,0,0,18,0,11,Dec
18000,18000,18000,36,6.62,A,2,MORTGAGE,78000,Not Verified,0,debt_consolidation,TX,0,0,13,0,11,Dec
7200,7200,7175,36,6.03,A,5,MORTGAGE,60000,Not Verified,0,other,AZ,0,0,20,0,11,Dec
16500,16500,16500,36,8.9,A,10+,RENT,48000,Not Verified,0,credit_card,UT,0,0,25,0,11,Dec
8125,8125,8125,36,7.9,A,< 1,RENT,25000,Not Verified,0,debt_consolidation,IL,1,0,21,0,11,Dec
18800,18800,18750,36,7.51,A,3,MORTGAGE,82000,Verified,0,debt_consolidation,CA,0,0,24,0,11,Dec
26800,26800,26800,36,19.03,E,10+,MORTGAGE,82000,Source Verified,0,credit_card,CA,1,0,31,0,11,Dec
19200,19200,19200,36,7.9,A,5,MORTGAGE,42000,Verified,0,debt_consolidation,OK,0,0,24,0,11,Dec
12875,8475,8184.32018,60,17.58,D,3,RENT,27600,Verified,0,debt_consolidation,CA,1,0,7,0,11,Dec
4000,4000,4000,36,12.42,B,5,MORTGAGE,38000,Not Verified,0,credit_card,OH,1,0,16,0,11,Dec
4000,4000,4000,36,16.29,D,4,RENT,35000,Not Verified,0,debt_consolidation,CA,0,0,13,0,11,Dec
12000,12000,12000,36,9.91,B,10+,OWN,33000,Not Verified,0,credit_card,CA,0,0,10,0,11,Dec
2625,2625,2625,36,11.71,B,10+,MORTGAGE,52800,Not Verified,0,medical,NV,2,0,21,0,11,Dec
18000,18000,17387.67974,60,13.49,C,10+,MORTGAGE,40900,Verified,0,debt_consolidation,AR,1,0,19,0,11,Dec
7000,7000,7000,36,9.91,B,10+,RENT,73882,Not Verified,0,debt_consolidation,PA,0,0,10,0,11,Dec
11300,11300,11300,36,12.69,B,7,MORTGAGE,36000,Not Verified,0,credit_card,FL,1,0,22,0,11,Dec
4000,4000,4000,36,9.91,B,10+,MORTGAGE,130000,Source Verified,0,debt_consolidation,CA,3,0,22,0,11,Dec
8000,8000,8000,36,6.03,A,10+,MORTGAGE,57200,Not Verified,0,debt_consolidation,SC,0,0,47,0,11,Dec
14400,14400,14400,36,18.25,D,5,RENT,51871,Verified,1,debt_consolidation,RI,0,0,9,0,11,Dec
4375,4375,4375,36,12.42,B,2,OWN,15000,Verified,0,debt_consolidation,CA,0,0,5,0,11,Dec
4100,4100,4100,36,7.51,A,9,MORTGAGE,70197,Not Verified,0,credit_card,LA,1,0,12,0,11,Dec
6000,6000,6000,36,8.9,A,7,RENT,47000,Verified,0,other,OH,3,0,14,0,11,Dec
4200,4200,4200,60,17.27,D,9,RENT,43000,Source Verified,1,debt_consolidation,AZ,1,0,19,0,11,Dec
4000,4000,4000,36,6.62,A,6,MORTGAGE,120000,Source Verified,0,home_improvement,NC,1,0,31,0,11,Dec
3000,3000,3000,36,10.65,B,10+,MORTGAGE,86004,Not Verified,1,other,NJ,2,0,35,0,11,Dec
5400,5400,5400,36,12.69,B,10+,MORTGAGE,75000,Not Verified,0,car,TX,0,0,33,0,11,Dec
15000,15000,15000,36,16.29,D,1,RENT,110000,Verified,1,small_business,TX,0,0,24,0,11,Dec
20000,20000,19523.42192,60,18.64,E,3,MORTGAGE,80000,Source Verified,0,debt_consolidation,AZ,0,0,13,0,11,Dec
10400,10400,10400,36,12.69,B,4,RENT,44000,Source Verified,0,credit_card,CA,2,0,21,0,11,Dec
4500,4500,4500,60,17.58,D,7,MORTGAGE,51600,Source Verified,0,debt_consolidation,WA,1,0,13,0,11,Dec
11500,11500,11500,36,12.42,B,< 1,RENT,38500,Source Verified,0,credit_card,DC,0,0,15,0,11,Dec
10000,10000,9975,36,6.62,A,4,RENT,75000,Verified,0,home_improvement,FL,2,0,40,0,11,Dec
18225,13450,13425,60,13.49,C,10+,MORTGAGE,37320,Verified,0,debt_consolidation,GA,0,0,12,0,11,Dec
18500,13250,13250,60,11.71,B,2,RENT,100000,Verified,0,major_purchase,CA,0,0,10,0,11,Dec
16800,16800,16775,60,18.25,D,10+,MORTGAGE,70000,Verified,0,credit_card,CO,2,0,18,0,11,Dec
10000,10000,10000,36,17.27,D,8,RENT,68000,Not Verified,1,debt_consolidation,MT,1,0,16,0,11,Dec
15000,15000,15000,36,18.25,D,10+,MORTGAGE,66000,Not Verified,0,debt_consolidation,CA,2,0,28,0,11,Dec
8000,8000,8000,36,11.71,B,8,RENT,85000,Source Verified,0,major_purchase,NJ,1,0,29,0,11,Dec
25000,17950,17925,60,16.77,D,1,RENT,83004,Verified,0,debt_consolidation,CA,0,0,19,0,11,Dec
16000,16000,16000,36,7.9,A,1,RENT,51000,Source Verified,1,debt_consolidation,AZ,0,0,28,0,11,Dec
8000,8000,8000,36,10.65,B,2,RENT,55000,Source Verified,0,debt_consolidation,CA,0,0,10,0,11,Dec
7200,7200,7200,36,7.51,A,10+,MORTGAGE,47000,Source Verified,0,debt_consolidation,VA,0,0,32,0,11,Dec
12000,12000,12000,36,7.51,A,4,RENT,86000,Source Verified,0,debt_consolidation,CA,1,0,25,0,11,Dec
2200,2200,2200,36,15.27,C,10+,OWN,48000,Not Verified,1,debt_consolidation,TX,3,0,7,0,11,Dec
28000,28000,28000,60,12.42,B,4,MORTGAGE,85000,Source Verified,0,debt_consolidation,PA,1,0,31,0,11,Dec
6000,6000,6000,36,7.51,A,2,MORTGAGE,50000,Verified,0,debt_consolidation,AR,1,0,23,0,11,Dec
25000,25000,24975,60,19.42,E,10+,RENT,105000,Verified,0,credit_card,NY,0,0,42,0,11,Dec
8000,8000,8000,60,8.9,A,1,RENT,51204,Not Verified,1,debt_consolidation,NY,0,0,40,0,11,Dec
14400,14400,14400,36,15.27,C,2,RENT,42996,Not Verified,0,debt_consolidation,NY,1,0,3,0,11,Dec
25000,19950,19925,60,14.27,C,10+,MORTGAGE,85000,Verified,0,debt_consolidation,MD,0,0,31,0,11,Dec
14050,14050,14050,36,8.9,A,3,MORTGAGE,120000,Verified,0,major_purchase,NY,2,0,13,0,11,Dec
6000,6000,6000,36,13.49,C,10+,OWN,62691,Not Verified,0,major_purchase,AL,0,0,19,0,11,Dec
